Code,variable,value
3761,Non_sch_quals_PostGrad_Dgre_M,24
3763,Non_sch_quals_PostGrad_Dgre_M,5
3764,Non_sch_quals_PostGrad_Dgre_M,41
3765,Non_sch_quals_PostGrad_Dgre_M,51
3766,Non_sch_quals_PostGrad_Dgre_M,25
3767,Non_sch_quals_PostGrad_Dgre_M,26
3770,Non_sch_quals_PostGrad_Dgre_M,22
3775,Non_sch_quals_PostGrad_Dgre_M,39
3777,Non_sch_quals_PostGrad_Dgre_M,66
3778,Non_sch_quals_PostGrad_Dgre_M,0
3779,Non_sch_quals_PostGrad_Dgre_M,5
3781,Non_sch_quals_PostGrad_Dgre_M,24
3782,Non_sch_quals_PostGrad_Dgre_M,85
3783,Non_sch_quals_PostGrad_Dgre_M,13
3785,Non_sch_quals_PostGrad_Dgre_M,0
3786,Non_sch_quals_PostGrad_Dgre_M,29
3787,Non_sch_quals_PostGrad_Dgre_M,31
3788,Non_sch_quals_PostGrad_Dgre_M,43
3789,Non_sch_quals_PostGrad_Dgre_M,13
3791,Non_sch_quals_PostGrad_Dgre_M,41
3792,Non_sch_quals_PostGrad_Dgre_M,23
3793,Non_sch_quals_PostGrad_Dgre_M,31
3795,Non_sch_quals_PostGrad_Dgre_M,3
3796,Non_sch_quals_PostGrad_Dgre_M,45
3797,Non_sch_quals_PostGrad_Dgre_M,9
3799,Non_sch_quals_PostGrad_Dgre_M,34
3800,Non_sch_quals_PostGrad_Dgre_M,7
3802,Non_sch_quals_PostGrad_Dgre_M,301
3803,Non_sch_quals_PostGrad_Dgre_M,99
3804,Non_sch_quals_PostGrad_Dgre_M,51
3805,Non_sch_quals_PostGrad_Dgre_M,433
3806,Non_sch_quals_PostGrad_Dgre_M,530
3807,Non_sch_quals_PostGrad_Dgre_M,38
3808,Non_sch_quals_PostGrad_Dgre_M,36
3809,Non_sch_quals_PostGrad_Dgre_M,14
3810,Non_sch_quals_PostGrad_Dgre_M,175
3812,Non_sch_quals_PostGrad_Dgre_M,10
3813,Non_sch_quals_PostGrad_Dgre_M,7
3814,Non_sch_quals_PostGrad_Dgre_M,10
3815,Non_sch_quals_PostGrad_Dgre_M,11
3816,Non_sch_quals_PostGrad_Dgre_M,3
3818,Non_sch_quals_PostGrad_Dgre_M,51
3820,Non_sch_quals_PostGrad_Dgre_M,139
3821,Non_sch_quals_PostGrad_Dgre_M,23
3822,Non_sch_quals_PostGrad_Dgre_M,5
3823,Non_sch_quals_PostGrad_Dgre_M,9
3824,Non_sch_quals_PostGrad_Dgre_M,28
3825,Non_sch_quals_PostGrad_Dgre_M,56
3831,Non_sch_quals_PostGrad_Dgre_M,8
3832,Non_sch_quals_PostGrad_Dgre_M,0
3833,Non_sch_quals_PostGrad_Dgre_M,0
3835,Non_sch_quals_PostGrad_Dgre_M,3
3840,Non_sch_quals_PostGrad_Dgre_M,68
3842,Non_sch_quals_PostGrad_Dgre_M,58
3844,Non_sch_quals_PostGrad_Dgre_M,181
3847,Non_sch_quals_PostGrad_Dgre_M,4
3850,Non_sch_quals_PostGrad_Dgre_M,87
3851,Non_sch_quals_PostGrad_Dgre_M,13
3852,Non_sch_quals_PostGrad_Dgre_M,0
3854,Non_sch_quals_PostGrad_Dgre_M,3
3856,Non_sch_quals_PostGrad_Dgre_M,0
3857,Non_sch_quals_PostGrad_Dgre_M,4
3858,Non_sch_quals_PostGrad_Dgre_M,0
3859,Non_sch_quals_PostGrad_Dgre_M,4
3860,Non_sch_quals_PostGrad_Dgre_M,23
3862,Non_sch_quals_PostGrad_Dgre_M,4
3864,Non_sch_quals_PostGrad_Dgre_M,3
3865,Non_sch_quals_PostGrad_Dgre_M,0
3869,Non_sch_quals_PostGrad_Dgre_M,14
3870,Non_sch_quals_PostGrad_Dgre_M,14
3871,Non_sch_quals_PostGrad_Dgre_M,16
3873,Non_sch_quals_PostGrad_Dgre_M,3
3874,Non_sch_quals_PostGrad_Dgre_M,3
3875,Non_sch_quals_PostGrad_Dgre_M,61
3878,Non_sch_quals_PostGrad_Dgre_M,6
3880,Non_sch_quals_PostGrad_Dgre_M,23
3882,Non_sch_quals_PostGrad_Dgre_M,5
3885,Non_sch_quals_PostGrad_Dgre_M,5
3886,Non_sch_quals_PostGrad_Dgre_M,3
3887,Non_sch_quals_PostGrad_Dgre_M,0
3888,Non_sch_quals_PostGrad_Dgre_M,14
3889,Non_sch_quals_PostGrad_Dgre_M,3
3890,Non_sch_quals_PostGrad_Dgre_M,0
3891,Non_sch_quals_PostGrad_Dgre_M,4
3892,Non_sch_quals_PostGrad_Dgre_M,11
3895,Non_sch_quals_PostGrad_Dgre_M,0
3896,Non_sch_quals_PostGrad_Dgre_M,0
3898,Non_sch_quals_PostGrad_Dgre_M,4
3900,Non_sch_quals_PostGrad_Dgre_M,0
3902,Non_sch_quals_PostGrad_Dgre_M,0
3903,Non_sch_quals_PostGrad_Dgre_M,4
3904,Non_sch_quals_PostGrad_Dgre_M,13
3909,Non_sch_quals_PostGrad_Dgre_M,21
3910,Non_sch_quals_PostGrad_Dgre_M,72
3911,Non_sch_quals_PostGrad_Dgre_M,7
3912,Non_sch_quals_PostGrad_Dgre_M,47
3913,Non_sch_quals_PostGrad_Dgre_M,16
3915,Non_sch_quals_PostGrad_Dgre_M,14
3916,Non_sch_quals_PostGrad_Dgre_M,19
3918,Non_sch_quals_PostGrad_Dgre_M,13
3919,Non_sch_quals_PostGrad_Dgre_M,3
3920,Non_sch_quals_PostGrad_Dgre_M,5
3921,Non_sch_quals_PostGrad_Dgre_M,3
3922,Non_sch_quals_PostGrad_Dgre_M,48
3923,Non_sch_quals_PostGrad_Dgre_M,5
3925,Non_sch_quals_PostGrad_Dgre_M,17
3926,Non_sch_quals_PostGrad_Dgre_M,46
3927,Non_sch_quals_PostGrad_Dgre_M,21
3928,Non_sch_quals_PostGrad_Dgre_M,12
3929,Non_sch_quals_PostGrad_Dgre_M,28
3930,Non_sch_quals_PostGrad_Dgre_M,370
3931,Non_sch_quals_PostGrad_Dgre_M,204
3933,Non_sch_quals_PostGrad_Dgre_M,18
3934,Non_sch_quals_PostGrad_Dgre_M,166
3936,Non_sch_quals_PostGrad_Dgre_M,59
3937,Non_sch_quals_PostGrad_Dgre_M,52
3938,Non_sch_quals_PostGrad_Dgre_M,25
3939,Non_sch_quals_PostGrad_Dgre_M,61
3940,Non_sch_quals_PostGrad_Dgre_M,17
3941,Non_sch_quals_PostGrad_Dgre_M,58
3942,Non_sch_quals_PostGrad_Dgre_M,20
3943,Non_sch_quals_PostGrad_Dgre_M,27
3944,Non_sch_quals_PostGrad_Dgre_M,11
3945,Non_sch_quals_PostGrad_Dgre_M,7
3950,Non_sch_quals_PostGrad_Dgre_M,21
3951,Non_sch_quals_PostGrad_Dgre_M,10
3953,Non_sch_quals_PostGrad_Dgre_M,37
3954,Non_sch_quals_PostGrad_Dgre_M,0
3956,Non_sch_quals_PostGrad_Dgre_M,18
3957,Non_sch_quals_PostGrad_Dgre_M,0
3958,Non_sch_quals_PostGrad_Dgre_M,3
3959,Non_sch_quals_PostGrad_Dgre_M,12
3960,Non_sch_quals_PostGrad_Dgre_M,24
3962,Non_sch_quals_PostGrad_Dgre_M,4
3965,Non_sch_quals_PostGrad_Dgre_M,0
3966,Non_sch_quals_PostGrad_Dgre_M,0
3971,Non_sch_quals_PostGrad_Dgre_M,10
3975,Non_sch_quals_PostGrad_Dgre_M,171
3976,Non_sch_quals_PostGrad_Dgre_M,168
3977,Non_sch_quals_PostGrad_Dgre_M,415
3978,Non_sch_quals_PostGrad_Dgre_M,3
3979,Non_sch_quals_PostGrad_Dgre_M,6
3980,Non_sch_quals_PostGrad_Dgre_M,3
3981,Non_sch_quals_PostGrad_Dgre_M,9
3984,Non_sch_quals_PostGrad_Dgre_M,15
3987,Non_sch_quals_PostGrad_Dgre_M,4
3988,Non_sch_quals_PostGrad_Dgre_M,3
3991,Non_sch_quals_PostGrad_Dgre_M,3
3992,Non_sch_quals_PostGrad_Dgre_M,0
3995,Non_sch_quals_PostGrad_Dgre_M,27
3996,Non_sch_quals_PostGrad_Dgre_M,45
3000,Non_sch_quals_PostGrad_Dgre_F,1066
3002,Non_sch_quals_PostGrad_Dgre_F,278
3003,Non_sch_quals_PostGrad_Dgre_F,165
3004,Non_sch_quals_PostGrad_Dgre_F,399
3005,Non_sch_quals_PostGrad_Dgre_F,22
3006,Non_sch_quals_PostGrad_Dgre_F,584
3008,Non_sch_quals_PostGrad_Dgre_F,244
3010,Non_sch_quals_PostGrad_Dgre_F,30
3011,Non_sch_quals_PostGrad_Dgre_F,552
3012,Non_sch_quals_PostGrad_Dgre_F,438
3013,Non_sch_quals_PostGrad_Dgre_F,368
3015,Non_sch_quals_PostGrad_Dgre_F,378
3016,Non_sch_quals_PostGrad_Dgre_F,391
3018,Non_sch_quals_PostGrad_Dgre_F,187
3019,Non_sch_quals_PostGrad_Dgre_F,77
3020,Non_sch_quals_PostGrad_Dgre_F,336
3021,Non_sch_quals_PostGrad_Dgre_F,303
3022,Non_sch_quals_PostGrad_Dgre_F,23
3023,Non_sch_quals_PostGrad_Dgre_F,574
3024,Non_sch_quals_PostGrad_Dgre_F,165
3025,Non_sch_quals_PostGrad_Dgre_F,96
3026,Non_sch_quals_PostGrad_Dgre_F,0
3027,Non_sch_quals_PostGrad_Dgre_F,106
3028,Non_sch_quals_PostGrad_Dgre_F,316
3029,Non_sch_quals_PostGrad_Dgre_F,914
3030,Non_sch_quals_PostGrad_Dgre_F,1221
3031,Non_sch_quals_PostGrad_Dgre_F,639
3032,Non_sch_quals_PostGrad_Dgre_F,662
3033,Non_sch_quals_PostGrad_Dgre_F,97
3034,Non_sch_quals_PostGrad_Dgre_F,114
3036,Non_sch_quals_PostGrad_Dgre_F,50
3037,Non_sch_quals_PostGrad_Dgre_F,413
3038,Non_sch_quals_PostGrad_Dgre_F,164
3039,Non_sch_quals_PostGrad_Dgre_F,368
3040,Non_sch_quals_PostGrad_Dgre_F,507
3041,Non_sch_quals_PostGrad_Dgre_F,190
3042,Non_sch_quals_PostGrad_Dgre_F,148
3043,Non_sch_quals_PostGrad_Dgre_F,111
3044,Non_sch_quals_PostGrad_Dgre_F,418
3045,Non_sch_quals_PostGrad_Dgre_F,3
3046,Non_sch_quals_PostGrad_Dgre_F,352
3047,Non_sch_quals_PostGrad_Dgre_F,81
3048,Non_sch_quals_PostGrad_Dgre_F,39
3049,Non_sch_quals_PostGrad_Dgre_F,31
3051,Non_sch_quals_PostGrad_Dgre_F,535
3052,Non_sch_quals_PostGrad_Dgre_F,297
3053,Non_sch_quals_PostGrad_Dgre_F,642
3054,Non_sch_quals_PostGrad_Dgre_F,534
3055,Non_sch_quals_PostGrad_Dgre_F,496
3056,Non_sch_quals_PostGrad_Dgre_F,1098
3057,Non_sch_quals_PostGrad_Dgre_F,418
3058,Non_sch_quals_PostGrad_Dgre_F,791
3059,Non_sch_quals_PostGrad_Dgre_F,59
3060,Non_sch_quals_PostGrad_Dgre_F,110
3061,Non_sch_quals_PostGrad_Dgre_F,21
3062,Non_sch_quals_PostGrad_Dgre_F,0
3063,Non_sch_quals_PostGrad_Dgre_F,7
3064,Non_sch_quals_PostGrad_Dgre_F,441
3065,Non_sch_quals_PostGrad_Dgre_F,434
3066,Non_sch_quals_PostGrad_Dgre_F,203
3067,Non_sch_quals_PostGrad_Dgre_F,201
3068,Non_sch_quals_PostGrad_Dgre_F,991
3070,Non_sch_quals_PostGrad_Dgre_F,998
3071,Non_sch_quals_PostGrad_Dgre_F,557
3072,Non_sch_quals_PostGrad_Dgre_F,657
3073,Non_sch_quals_PostGrad_Dgre_F,667
3074,Non_sch_quals_PostGrad_Dgre_F,140
3075,Non_sch_quals_PostGrad_Dgre_F,126
3076,Non_sch_quals_PostGrad_Dgre_F,245
3078,Non_sch_quals_PostGrad_Dgre_F,445
3079,Non_sch_quals_PostGrad_Dgre_F,531
3081,Non_sch_quals_PostGrad_Dgre_F,223
3082,Non_sch_quals_PostGrad_Dgre_F,237
3083,Non_sch_quals_PostGrad_Dgre_F,560
3084,Non_sch_quals_PostGrad_Dgre_F,661
3085,Non_sch_quals_PostGrad_Dgre_F,244
3086,Non_sch_quals_PostGrad_Dgre_F,27
3087,Non_sch_quals_PostGrad_Dgre_F,95
3088,Non_sch_quals_PostGrad_Dgre_F,370
3089,Non_sch_quals_PostGrad_Dgre_F,115
3090,Non_sch_quals_PostGrad_Dgre_F,21
3091,Non_sch_quals_PostGrad_Dgre_F,13
3093,Non_sch_quals_PostGrad_Dgre_F,60
3094,Non_sch_quals_PostGrad_Dgre_F,161
3095,Non_sch_quals_PostGrad_Dgre_F,477
3096,Non_sch_quals_PostGrad_Dgre_F,19
3097,Non_sch_quals_PostGrad_Dgre_F,36
3099,Non_sch_quals_PostGrad_Dgre_F,76
3101,Non_sch_quals_PostGrad_Dgre_F,933
3102,Non_sch_quals_PostGrad_Dgre_F,212
3103,Non_sch_quals_PostGrad_Dgre_F,456
3104,Non_sch_quals_PostGrad_Dgre_F,514
3105,Non_sch_quals_PostGrad_Dgre_F,205
3106,Non_sch_quals_PostGrad_Dgre_F,301
3107,Non_sch_quals_PostGrad_Dgre_F,256
3108,Non_sch_quals_PostGrad_Dgre_F,415
3109,Non_sch_quals_PostGrad_Dgre_F,512
3111,Non_sch_quals_PostGrad_Dgre_F,202
3113,Non_sch_quals_PostGrad_Dgre_F,174
3114,Non_sch_quals_PostGrad_Dgre_F,50
3115,Non_sch_quals_PostGrad_Dgre_F,51
3116,Non_sch_quals_PostGrad_Dgre_F,44
3121,Non_sch_quals_PostGrad_Dgre_F,896
3122,Non_sch_quals_PostGrad_Dgre_F,1024
3123,Non_sch_quals_PostGrad_Dgre_F,539
3124,Non_sch_quals_PostGrad_Dgre_F,734
3125,Non_sch_quals_PostGrad_Dgre_F,379
3126,Non_sch_quals_PostGrad_Dgre_F,277
3127,Non_sch_quals_PostGrad_Dgre_F,648
3128,Non_sch_quals_PostGrad_Dgre_F,524
3129,Non_sch_quals_PostGrad_Dgre_F,436
3130,Non_sch_quals_PostGrad_Dgre_F,714
3131,Non_sch_quals_PostGrad_Dgre_F,448
3132,Non_sch_quals_PostGrad_Dgre_F,305
3133,Non_sch_quals_PostGrad_Dgre_F,384
3134,Non_sch_quals_PostGrad_Dgre_F,416
3135,Non_sch_quals_PostGrad_Dgre_F,265
3136,Non_sch_quals_PostGrad_Dgre_F,379
3137,Non_sch_quals_PostGrad_Dgre_F,60
3138,Non_sch_quals_PostGrad_Dgre_F,144
3139,Non_sch_quals_PostGrad_Dgre_F,45
3140,Non_sch_quals_PostGrad_Dgre_F,82
3141,Non_sch_quals_PostGrad_Dgre_F,915
3142,Non_sch_quals_PostGrad_Dgre_F,436
3143,Non_sch_quals_PostGrad_Dgre_F,389
3144,Non_sch_quals_PostGrad_Dgre_F,373
3145,Non_sch_quals_PostGrad_Dgre_F,701
3146,Non_sch_quals_PostGrad_Dgre_F,864
3147,Non_sch_quals_PostGrad_Dgre_F,356
3148,Non_sch_quals_PostGrad_Dgre_F,201
3149,Non_sch_quals_PostGrad_Dgre_F,817
3150,Non_sch_quals_PostGrad_Dgre_F,1454
3151,Non_sch_quals_PostGrad_Dgre_F,261
3152,Non_sch_quals_PostGrad_Dgre_F,423
3153,Non_sch_quals_PostGrad_Dgre_F,177
3154,Non_sch_quals_PostGrad_Dgre_F,27
3155,Non_sch_quals_PostGrad_Dgre_F,184
3156,Non_sch_quals_PostGrad_Dgre_F,297
3158,Non_sch_quals_PostGrad_Dgre_F,80
3159,Non_sch_quals_PostGrad_Dgre_F,29
3160,Non_sch_quals_PostGrad_Dgre_F,135
3161,Non_sch_quals_PostGrad_Dgre_F,488
3162,Non_sch_quals_PostGrad_Dgre_F,452
3163,Non_sch_quals_PostGrad_Dgre_F,1173
3165,Non_sch_quals_PostGrad_Dgre_F,452
3166,Non_sch_quals_PostGrad_Dgre_F,633
3167,Non_sch_quals_PostGrad_Dgre_F,145
3168,Non_sch_quals_PostGrad_Dgre_F,662
3169,Non_sch_quals_PostGrad_Dgre_F,341
3170,Non_sch_quals_PostGrad_Dgre_F,286
3171,Non_sch_quals_PostGrad_Dgre_F,219
3172,Non_sch_quals_PostGrad_Dgre_F,166
3173,Non_sch_quals_PostGrad_Dgre_F,148
3174,Non_sch_quals_PostGrad_Dgre_F,376
3175,Non_sch_quals_PostGrad_Dgre_F,460
3177,Non_sch_quals_PostGrad_Dgre_F,63
3178,Non_sch_quals_PostGrad_Dgre_F,378
3179,Non_sch_quals_PostGrad_Dgre_F,84
3180,Non_sch_quals_PostGrad_Dgre_F,72
3181,Non_sch_quals_PostGrad_Dgre_F,647
3182,Non_sch_quals_PostGrad_Dgre_F,842
3183,Non_sch_quals_PostGrad_Dgre_F,609
3184,Non_sch_quals_PostGrad_Dgre_F,608
3185,Non_sch_quals_PostGrad_Dgre_F,439
3186,Non_sch_quals_PostGrad_Dgre_F,684
3187,Non_sch_quals_PostGrad_Dgre_F,377
3188,Non_sch_quals_PostGrad_Dgre_F,422
3189,Non_sch_quals_PostGrad_Dgre_F,85
3190,Non_sch_quals_PostGrad_Dgre_F,181
3191,Non_sch_quals_PostGrad_Dgre_F,224
3192,Non_sch_quals_PostGrad_Dgre_F,310
3193,Non_sch_quals_PostGrad_Dgre_F,388
3194,Non_sch_quals_PostGrad_Dgre_F,222
3195,Non_sch_quals_PostGrad_Dgre_F,536
3196,Non_sch_quals_PostGrad_Dgre_F,287
3197,Non_sch_quals_PostGrad_Dgre_F,93
3198,Non_sch_quals_PostGrad_Dgre_F,107
3199,Non_sch_quals_PostGrad_Dgre_F,399
3200,Non_sch_quals_PostGrad_Dgre_F,10
3201,Non_sch_quals_PostGrad_Dgre_F,83
3202,Non_sch_quals_PostGrad_Dgre_F,45
3204,Non_sch_quals_PostGrad_Dgre_F,786
3205,Non_sch_quals_PostGrad_Dgre_F,370
3206,Non_sch_quals_PostGrad_Dgre_F,461
3207,Non_sch_quals_PostGrad_Dgre_F,527
3211,Non_sch_quals_PostGrad_Dgre_F,7
3212,Non_sch_quals_PostGrad_Dgre_F,79
3214,Non_sch_quals_PostGrad_Dgre_F,55
3215,Non_sch_quals_PostGrad_Dgre_F,116
3216,Non_sch_quals_PostGrad_Dgre_F,512
3217,Non_sch_quals_PostGrad_Dgre_F,24
3218,Non_sch_quals_PostGrad_Dgre_F,159
3219,Non_sch_quals_PostGrad_Dgre_F,118
3220,Non_sch_quals_PostGrad_Dgre_F,265
3221,Non_sch_quals_PostGrad_Dgre_F,56
3222,Non_sch_quals_PostGrad_Dgre_F,66
3223,Non_sch_quals_PostGrad_Dgre_F,58
3224,Non_sch_quals_PostGrad_Dgre_F,40
3225,Non_sch_quals_PostGrad_Dgre_F,76
3226,Non_sch_quals_PostGrad_Dgre_F,140
3227,Non_sch_quals_PostGrad_Dgre_F,80
3228,Non_sch_quals_PostGrad_Dgre_F,203
3230,Non_sch_quals_PostGrad_Dgre_F,32
3231,Non_sch_quals_PostGrad_Dgre_F,36
3232,Non_sch_quals_PostGrad_Dgre_F,11
3233,Non_sch_quals_PostGrad_Dgre_F,15
3235,Non_sch_quals_PostGrad_Dgre_F,8
3236,Non_sch_quals_PostGrad_Dgre_F,7
3237,Non_sch_quals_PostGrad_Dgre_F,0
3238,Non_sch_quals_PostGrad_Dgre_F,0
3239,Non_sch_quals_PostGrad_Dgre_F,0
3240,Non_sch_quals_PostGrad_Dgre_F,11
3241,Non_sch_quals_PostGrad_Dgre_F,11
3242,Non_sch_quals_PostGrad_Dgre_F,5
3243,Non_sch_quals_PostGrad_Dgre_F,6
3249,Non_sch_quals_PostGrad_Dgre_F,12
3250,Non_sch_quals_PostGrad_Dgre_F,40
3251,Non_sch_quals_PostGrad_Dgre_F,0
3254,Non_sch_quals_PostGrad_Dgre_F,0
3260,Non_sch_quals_PostGrad_Dgre_F,17
3264,Non_sch_quals_PostGrad_Dgre_F,4
3265,Non_sch_quals_PostGrad_Dgre_F,14
3266,Non_sch_quals_PostGrad_Dgre_F,8
3267,Non_sch_quals_PostGrad_Dgre_F,3
3268,Non_sch_quals_PostGrad_Dgre_F,6
3269,Non_sch_quals_PostGrad_Dgre_F,11
3270,Non_sch_quals_PostGrad_Dgre_F,0
3272,Non_sch_quals_PostGrad_Dgre_F,9
3273,Non_sch_quals_PostGrad_Dgre_F,0
3274,Non_sch_quals_PostGrad_Dgre_F,0
3275,Non_sch_quals_PostGrad_Dgre_F,0
3276,Non_sch_quals_PostGrad_Dgre_F,0
3277,Non_sch_quals_PostGrad_Dgre_F,8
3278,Non_sch_quals_PostGrad_Dgre_F,3
3280,Non_sch_quals_PostGrad_Dgre_F,177
3281,Non_sch_quals_PostGrad_Dgre_F,12
3282,Non_sch_quals_PostGrad_Dgre_F,12
3283,Non_sch_quals_PostGrad_Dgre_F,11
3284,Non_sch_quals_PostGrad_Dgre_F,36
3285,Non_sch_quals_PostGrad_Dgre_F,10
3286,Non_sch_quals_PostGrad_Dgre_F,4
3287,Non_sch_quals_PostGrad_Dgre_F,3
3289,Non_sch_quals_PostGrad_Dgre_F,3
3292,Non_sch_quals_PostGrad_Dgre_F,3
3293,Non_sch_quals_PostGrad_Dgre_F,5
3294,Non_sch_quals_PostGrad_Dgre_F,6
3300,Non_sch_quals_PostGrad_Dgre_F,46
3301,Non_sch_quals_PostGrad_Dgre_F,12
3302,Non_sch_quals_PostGrad_Dgre_F,3
3303,Non_sch_quals_PostGrad_Dgre_F,0
3304,Non_sch_quals_PostGrad_Dgre_F,8
3305,Non_sch_quals_PostGrad_Dgre_F,38
3309,Non_sch_quals_PostGrad_Dgre_F,0
3310,Non_sch_quals_PostGrad_Dgre_F,3
3311,Non_sch_quals_PostGrad_Dgre_F,3
3312,Non_sch_quals_PostGrad_Dgre_F,3
3314,Non_sch_quals_PostGrad_Dgre_F,6
3315,Non_sch_quals_PostGrad_Dgre_F,0
3317,Non_sch_quals_PostGrad_Dgre_F,0
3318,Non_sch_quals_PostGrad_Dgre_F,3
3319,Non_sch_quals_PostGrad_Dgre_F,0
3321,Non_sch_quals_PostGrad_Dgre_F,5
3324,Non_sch_quals_PostGrad_Dgre_F,4
3325,Non_sch_quals_PostGrad_Dgre_F,3
3328,Non_sch_quals_PostGrad_Dgre_F,4
3329,Non_sch_quals_PostGrad_Dgre_F,3
3330,Non_sch_quals_PostGrad_Dgre_F,3
3331,Non_sch_quals_PostGrad_Dgre_F,31
3332,Non_sch_quals_PostGrad_Dgre_F,4
3333,Non_sch_quals_PostGrad_Dgre_F,4
3334,Non_sch_quals_PostGrad_Dgre_F,5
3335,Non_sch_quals_PostGrad_Dgre_F,0
3337,Non_sch_quals_PostGrad_Dgre_F,99
3338,Non_sch_quals_PostGrad_Dgre_F,75
3340,Non_sch_quals_PostGrad_Dgre_F,104
3341,Non_sch_quals_PostGrad_Dgre_F,14
3342,Non_sch_quals_PostGrad_Dgre_F,19
3345,Non_sch_quals_PostGrad_Dgre_F,16
3350,Non_sch_quals_PostGrad_Dgre_F,666
3351,Non_sch_quals_PostGrad_Dgre_F,40
3352,Non_sch_quals_PostGrad_Dgre_F,132
3355,Non_sch_quals_PostGrad_Dgre_F,80
3356,Non_sch_quals_PostGrad_Dgre_F,39
3357,Non_sch_quals_PostGrad_Dgre_F,56
3360,Non_sch_quals_PostGrad_Dgre_F,3
3361,Non_sch_quals_PostGrad_Dgre_F,3
3363,Non_sch_quals_PostGrad_Dgre_F,31
3364,Non_sch_quals_PostGrad_Dgre_F,25
3370,Non_sch_quals_PostGrad_Dgre_F,12
3371,Non_sch_quals_PostGrad_Dgre_F,10
3373,Non_sch_quals_PostGrad_Dgre_F,5
3374,Non_sch_quals_PostGrad_Dgre_F,4
3375,Non_sch_quals_PostGrad_Dgre_F,3
3377,Non_sch_quals_PostGrad_Dgre_F,31
3378,Non_sch_quals_PostGrad_Dgre_F,5
3379,Non_sch_quals_PostGrad_Dgre_F,8
3380,Non_sch_quals_PostGrad_Dgre_F,18
3381,Non_sch_quals_PostGrad_Dgre_F,7
3384,Non_sch_quals_PostGrad_Dgre_F,4
3385,Non_sch_quals_PostGrad_Dgre_F,0
3387,Non_sch_quals_PostGrad_Dgre_F,0
3388,Non_sch_quals_PostGrad_Dgre_F,0
3390,Non_sch_quals_PostGrad_Dgre_F,5
3391,Non_sch_quals_PostGrad_Dgre_F,0
3392,Non_sch_quals_PostGrad_Dgre_F,0
3393,Non_sch_quals_PostGrad_Dgre_F,9
3395,Non_sch_quals_PostGrad_Dgre_F,0
3396,Non_sch_quals_PostGrad_Dgre_F,0
3400,Non_sch_quals_PostGrad_Dgre_F,71
3401,Non_sch_quals_PostGrad_Dgre_F,18
3407,Non_sch_quals_PostGrad_Dgre_F,0
3409,Non_sch_quals_PostGrad_Dgre_F,5
3412,Non_sch_quals_PostGrad_Dgre_F,0
3413,Non_sch_quals_PostGrad_Dgre_F,0
3414,Non_sch_quals_PostGrad_Dgre_F,4
3418,Non_sch_quals_PostGrad_Dgre_F,8
3419,Non_sch_quals_PostGrad_Dgre_F,6
3420,Non_sch_quals_PostGrad_Dgre_F,3
3423,Non_sch_quals_PostGrad_Dgre_F,0
3424,Non_sch_quals_PostGrad_Dgre_F,3
3427,Non_sch_quals_PostGrad_Dgre_F,6
3428,Non_sch_quals_PostGrad_Dgre_F,5
3429,Non_sch_quals_PostGrad_Dgre_F,195
3430,Non_sch_quals_PostGrad_Dgre_F,8
3431,Non_sch_quals_PostGrad_Dgre_F,39
3433,Non_sch_quals_PostGrad_Dgre_F,4
3434,Non_sch_quals_PostGrad_Dgre_F,29
3435,Non_sch_quals_PostGrad_Dgre_F,14
3437,Non_sch_quals_PostGrad_Dgre_F,93
3438,Non_sch_quals_PostGrad_Dgre_F,16
3440,Non_sch_quals_PostGrad_Dgre_F,26
3441,Non_sch_quals_PostGrad_Dgre_F,33
3442,Non_sch_quals_PostGrad_Dgre_F,120
3444,Non_sch_quals_PostGrad_Dgre_F,90
3446,Non_sch_quals_PostGrad_Dgre_F,16
3447,Non_sch_quals_PostGrad_Dgre_F,7
3448,Non_sch_quals_PostGrad_Dgre_F,8
3450,Non_sch_quals_PostGrad_Dgre_F,103
3451,Non_sch_quals_PostGrad_Dgre_F,60
3453,Non_sch_quals_PostGrad_Dgre_F,16
3458,Non_sch_quals_PostGrad_Dgre_F,31
3460,Non_sch_quals_PostGrad_Dgre_F,41
3461,Non_sch_quals_PostGrad_Dgre_F,61
3462,Non_sch_quals_PostGrad_Dgre_F,13
3463,Non_sch_quals_PostGrad_Dgre_F,35
3464,Non_sch_quals_PostGrad_Dgre_F,0
3465,Non_sch_quals_PostGrad_Dgre_F,16
3467,Non_sch_quals_PostGrad_Dgre_F,3
3468,Non_sch_quals_PostGrad_Dgre_F,0
3469,Non_sch_quals_PostGrad_Dgre_F,3
3472,Non_sch_quals_PostGrad_Dgre_F,7
3475,Non_sch_quals_PostGrad_Dgre_F,3
3477,Non_sch_quals_PostGrad_Dgre_F,3
3478,Non_sch_quals_PostGrad_Dgre_F,6
3480,Non_sch_quals_PostGrad_Dgre_F,0
3482,Non_sch_quals_PostGrad_Dgre_F,0
3483,Non_sch_quals_PostGrad_Dgre_F,0
3485,Non_sch_quals_PostGrad_Dgre_F,3
3490,Non_sch_quals_PostGrad_Dgre_F,0
3491,Non_sch_quals_PostGrad_Dgre_F,0
3494,Non_sch_quals_PostGrad_Dgre_F,0
3496,Non_sch_quals_PostGrad_Dgre_F,10
3498,Non_sch_quals_PostGrad_Dgre_F,14
3500,Non_sch_quals_PostGrad_Dgre_F,107
3501,Non_sch_quals_PostGrad_Dgre_F,3
3505,Non_sch_quals_PostGrad_Dgre_F,11
3507,Non_sch_quals_PostGrad_Dgre_F,3
