POSTCODE,CITY,TYPE,COUNT
3020,SUNSHINE WEST,A Crimes against the person,152
3020,SUNSHINE WEST,B Property and deception offences,12
3020,SUNSHINE WEST,B Property and deception offences,92
3020,SUNSHINE WEST,B Property and deception offences,3
3020,SUNSHINE WEST,B Property and deception offences,18
3020,SUNSHINE WEST,B Property and deception offences,159
3020,SUNSHINE WEST,B Property and deception offences,73
3020,SUNSHINE WEST,B Property and deception offences,140
3020,SUNSHINE WEST,B Property and deception offences,8
3020,SUNSHINE WEST,B Property and deception offences,2
3020,SUNSHINE WEST,B Property and deception offences,18
3020,SUNSHINE WEST,B Property and deception offences,79
3020,SUNSHINE WEST,B Property and deception offences,2
3020,SUNSHINE WEST,B Property and deception offences,8
3020,SUNSHINE WEST,B Property and deception offences,3
3020,SUNSHINE WEST,C Drug offences,25
3020,SUNSHINE WEST,C Drug offences,14
3020,SUNSHINE WEST,C Drug offences,40
3020,SUNSHINE WEST,D Public order and security offences,37
3020,SUNSHINE WEST,D Public order and security offences,14
3020,SUNSHINE WEST,D Public order and security offences,5
3020,SUNSHINE WEST,E Justice procedures offences,3
3020,SUNSHINE WEST,E Justice procedures offences,21
3020,SUNSHINE WEST,F Other offences,15
3021,ALBANVALE,A Crimes against the person,23
3021,ALBANVALE,B Property and deception offences,2
3021,ALBANVALE,B Property and deception offences,19
3021,ALBANVALE,B Property and deception offences,4
3021,ALBANVALE,B Property and deception offences,40
3021,ALBANVALE,B Property and deception offences,13
3021,ALBANVALE,B Property and deception offences,21
3021,ALBANVALE,B Property and deception offences,1
3021,ALBANVALE,B Property and deception offences,4
3021,ALBANVALE,B Property and deception offences,14
3021,ALBANVALE,B Property and deception offences,1
3021,ALBANVALE,B Property and deception offences,2
3021,ALBANVALE,C Drug offences,1
3021,ALBANVALE,C Drug offences,3
3021,ALBANVALE,C Drug offences,4
3021,ALBANVALE,D Public order and security offences,1
3021,ALBANVALE,D Public order and security offences,5
3021,ALBANVALE,D Public order and security offences,1
3021,ALBANVALE,E Justice procedures offences,2
3021,ALBANVALE,E Justice procedures offences,7
3021,KEALBA,A Crimes against the person,36
3021,KEALBA,B Property and deception offences,2
3021,KEALBA,B Property and deception offences,18
3021,KEALBA,B Property and deception offences,1
3021,KEALBA,B Property and deception offences,31
3021,KEALBA,B Property and deception offences,18
3021,KEALBA,B Property and deception offences,29
3021,KEALBA,B Property and deception offences,3
3021,KEALBA,B Property and deception offences,1
3021,KEALBA,B Property and deception offences,7
3021,KEALBA,B Property and deception offences,45
3021,KEALBA,B Property and deception offences,1
3021,KEALBA,B Property and deception offences,9
3021,KEALBA,C Drug offences,15
3021,KEALBA,C Drug offences,1
3021,KEALBA,C Drug offences,19
3021,KEALBA,D Public order and security offences,13
3021,KEALBA,D Public order and security offences,8
3021,KEALBA,E Justice procedures offences,1
3021,KEALBA,E Justice procedures offences,5
3021,KINGS PARK,A Crimes against the person,81
3021,KINGS PARK,B Property and deception offences,4
3021,KINGS PARK,B Property and deception offences,43
3021,KINGS PARK,B Property and deception offences,2
3021,KINGS PARK,B Property and deception offences,5
3021,KINGS PARK,B Property and deception offences,74
3021,KINGS PARK,B Property and deception offences,23
3021,KINGS PARK,B Property and deception offences,30
3021,KINGS PARK,B Property and deception offences,3
3021,KINGS PARK,B Property and deception offences,15
3021,KINGS PARK,B Property and deception offences,25
3021,KINGS PARK,B Property and deception offences,1
3021,KINGS PARK,B Property and deception offences,3
3021,KINGS PARK,B Property and deception offences,2
3021,KINGS PARK,C Drug offences,11
3021,KINGS PARK,C Drug offences,3
3021,KINGS PARK,C Drug offences,21
3021,KINGS PARK,D Public order and security offences,9
3021,KINGS PARK,D Public order and security offences,3
3021,KINGS PARK,D Public order and security offences,1
3021,KINGS PARK,E Justice procedures offences,3
3021,KINGS PARK,E Justice procedures offences,13
3021,KINGSPARK,B Property and deception offences,2
3021,KINGSPARK,C Drug offences,1
3021,ST ALBANS,A Crimes against the person,618
3021,ST ALBANS,B Property and deception offences,36
3021,ST ALBANS,B Property and deception offences,360
3021,ST ALBANS,B Property and deception offences,5
3021,ST ALBANS,B Property and deception offences,3
3021,ST ALBANS,B Property and deception offences,54
3021,ST ALBANS,B Property and deception offences,428
3021,ST ALBANS,B Property and deception offences,265
3021,ST ALBANS,B Property and deception offences,634
3021,ST ALBANS,B Property and deception offences,229
3021,ST ALBANS,B Property and deception offences,23
3021,ST ALBANS,B Property and deception offences,121
3021,ST ALBANS,B Property and deception offences,2
3021,ST ALBANS,B Property and deception offences,391
3021,ST ALBANS,B Property and deception offences,17
3021,ST ALBANS,B Property and deception offences,97
3021,ST ALBANS,B Property and deception offences,16
3021,ST ALBANS,C Drug offences,80
3021,ST ALBANS,C Drug offences,21
3021,ST ALBANS,C Drug offences,191
3021,ST ALBANS,C Drug offences,1
3021,ST ALBANS,D Public order and security offences,133
3021,ST ALBANS,D Public order and security offences,118
3021,ST ALBANS,D Public order and security offences,19
3021,ST ALBANS,E Justice procedures offences,42
3021,ST ALBANS,E Justice procedures offences,71
3021,ST ALBANS,F Other offences,4
3021,ST ALBANS,F Other offences,2
3022,ARDEER,A Crimes against the person,31
3022,ARDEER,B Property and deception offences,5
3022,ARDEER,B Property and deception offences,38
3022,ARDEER,B Property and deception offences,2
3022,ARDEER,B Property and deception offences,3
3022,ARDEER,B Property and deception offences,83
3022,ARDEER,B Property and deception offences,22
3022,ARDEER,B Property and deception offences,66
3022,ARDEER,B Property and deception offences,6
3022,ARDEER,B Property and deception offences,1
3022,ARDEER,B Property and deception offences,16
3022,ARDEER,B Property and deception offences,276
3022,ARDEER,B Property and deception offences,6
3022,ARDEER,B Property and deception offences,20
3022,ARDEER,B Property and deception offences,2
3022,ARDEER,C Drug offences,5
3022,ARDEER,C Drug offences,7
3022,ARDEER,C Drug offences,36
3022,ARDEER,D Public order and security offences,16
3022,ARDEER,D Public order and security offences,1
3022,ARDEER,E Justice procedures offences,6
3022,ARDEER,E Justice procedures offences,6
3022,ARDEER,F Other offences,1
3023,BURNSIDE,A Crimes against the person,25
3023,BURNSIDE,B Property and deception offences,1
3023,BURNSIDE,B Property and deception offences,33
3023,BURNSIDE,B Property and deception offences,1
3023,BURNSIDE,B Property and deception offences,1
3023,BURNSIDE,B Property and deception offences,26
3023,BURNSIDE,B Property and deception offences,21
3023,BURNSIDE,B Property and deception offences,56
3023,BURNSIDE,B Property and deception offences,26
3023,BURNSIDE,B Property and deception offences,1
3023,BURNSIDE,B Property and deception offences,6
3023,BURNSIDE,B Property and deception offences,22
3023,BURNSIDE,B Property and deception offences,15
3023,BURNSIDE,C Drug offences,2
3023,BURNSIDE,C Drug offences,1
3023,BURNSIDE,C Drug offences,3
3023,BURNSIDE,D Public order and security offences,4
3023,BURNSIDE,D Public order and security offences,4
3023,BURNSIDE,D Public order and security offences,1
3023,BURNSIDE,E Justice procedures offences,2
3023,BURNSIDE,E Justice procedures offences,9
3023,BURNSIDE HEIGHTS,A Crimes against the person,15
3023,BURNSIDE HEIGHTS,B Property and deception offences,4
3023,BURNSIDE HEIGHTS,B Property and deception offences,50
3023,BURNSIDE HEIGHTS,B Property and deception offences,1
3023,BURNSIDE HEIGHTS,B Property and deception offences,4
3023,BURNSIDE HEIGHTS,B Property and deception offences,38
3023,BURNSIDE HEIGHTS,B Property and deception offences,23
3023,BURNSIDE HEIGHTS,B Property and deception offences,54
3023,BURNSIDE HEIGHTS,B Property and deception offences,1
3023,BURNSIDE HEIGHTS,B Property and deception offences,1
3023,BURNSIDE HEIGHTS,B Property and deception offences,9
3023,BURNSIDE HEIGHTS,B Property and deception offences,8
3023,BURNSIDE HEIGHTS,B Property and deception offences,1
3023,BURNSIDE HEIGHTS,C Drug offences,10
3023,BURNSIDE HEIGHTS,C Drug offences,7
3023,BURNSIDE HEIGHTS,C Drug offences,7
3023,BURNSIDE HEIGHTS,D Public order and security offences,3
3023,BURNSIDE HEIGHTS,D Public order and security offences,1
3023,BURNSIDE HEIGHTS,E Justice procedures offences,6
3023,CAIRNLEA,A Crimes against the person,50
3023,CAIRNLEA,B Property and deception offences,8
3023,CAIRNLEA,B Property and deception offences,43
3023,CAIRNLEA,B Property and deception offences,1
3023,CAIRNLEA,B Property and deception offences,8
3023,CAIRNLEA,B Property and deception offences,85
3023,CAIRNLEA,B Property and deception offences,37
3023,CAIRNLEA,B Property and deception offences,91
3023,CAIRNLEA,B Property and deception offences,27
3023,CAIRNLEA,B Property and deception offences,4
3023,CAIRNLEA,B Property and deception offences,34
3023,CAIRNLEA,B Property and deception offences,1
3023,CAIRNLEA,B Property and deception offences,37
3023,CAIRNLEA,B Property and deception offences,4
3023,CAIRNLEA,C Drug offences,17
3023,CAIRNLEA,C Drug offences,5
3023,CAIRNLEA,C Drug offences,20
3023,CAIRNLEA,D Public order and security offences,10
3023,CAIRNLEA,D Public order and security offences,4
3023,CAIRNLEA,E Justice procedures offences,3
3023,CAIRNLEA,E Justice procedures offences,11
3023,CAROLINE SPRINGS,A Crimes against the person,122
3023,CAROLINE SPRINGS,B Property and deception offences,13
3023,CAROLINE SPRINGS,B Property and deception offences,234
3023,CAROLINE SPRINGS,B Property and deception offences,4
3023,CAROLINE SPRINGS,B Property and deception offences,4
3023,CAROLINE SPRINGS,B Property and deception offences,177
3023,CAROLINE SPRINGS,B Property and deception offences,80
3023,CAROLINE SPRINGS,B Property and deception offences,202
3023,CAROLINE SPRINGS,B Property and deception offences,61
3023,CAROLINE SPRINGS,B Property and deception offences,9
3023,CAROLINE SPRINGS,B Property and deception offences,30
3023,CAROLINE SPRINGS,B Property and deception offences,153
3023,CAROLINE SPRINGS,B Property and deception offences,4
3023,CAROLINE SPRINGS,B Property and deception offences,46
3023,CAROLINE SPRINGS,B Property and deception offences,1
3023,CAROLINE SPRINGS,C Drug offences,9
3023,CAROLINE SPRINGS,C Drug offences,7
3023,CAROLINE SPRINGS,C Drug offences,41
3023,CAROLINE SPRINGS,D Public order and security offences,30
3023,CAROLINE SPRINGS,D Public order and security offences,35
3023,CAROLINE SPRINGS,D Public order and security offences,17
3023,CAROLINE SPRINGS,E Justice procedures offences,10
3023,CAROLINE SPRINGS,E Justice procedures offences,26
3023,CAROLINE SPRINGS,F Other offences,1
3023,DEER PARK,A Crimes against the person,286
3023,DEER PARK,B Property and deception offences,15
3023,DEER PARK,B Property and deception offences,182
3023,DEER PARK,B Property and deception offences,4
3023,DEER PARK,B Property and deception offences,6
3023,DEER PARK,B Property and deception offences,214
3023,DEER PARK,B Property and deception offences,123
3023,DEER PARK,B Property and deception offences,301
3023,DEER PARK,B Property and deception offences,46
3023,DEER PARK,B Property and deception offences,2
3023,DEER PARK,B Property and deception offences,50
3023,DEER PARK,B Property and deception offences,237
3023,DEER PARK,B Property and deception offences,4
3023,DEER PARK,B Property and deception offences,56
3023,DEER PARK,B Property and deception offences,2
3023,DEER PARK,C Drug offences,23
3023,DEER PARK,C Drug offences,10
3023,DEER PARK,C Drug offences,80
3023,DEER PARK,D Public order and security offences,40
3023,DEER PARK,D Public order and security offences,30
3023,DEER PARK,D Public order and security offences,10
3023,DEER PARK,E Justice procedures offences,15
3023,DEER PARK,E Justice procedures offences,25
3023,RAVENHALL,A Crimes against the person,146
3023,RAVENHALL,B Property and deception offences,12
3023,RAVENHALL,B Property and deception offences,39
3023,RAVENHALL,B Property and deception offences,28
3023,RAVENHALL,B Property and deception offences,12
3023,RAVENHALL,B Property and deception offences,12
3023,RAVENHALL,B Property and deception offences,13
3023,RAVENHALL,B Property and deception offences,2
3023,RAVENHALL,B Property and deception offences,62
3023,RAVENHALL,B Property and deception offences,1
3023,RAVENHALL,B Property and deception offences,10
3023,RAVENHALL,B Property and deception offences,1
3023,RAVENHALL,C Drug offences,1
3023,RAVENHALL,C Drug offences,1
3023,RAVENHALL,C Drug offences,33
3023,RAVENHALL,D Public order and security offences,13
3023,RAVENHALL,D Public order and security offences,1
3023,RAVENHALL,D Public order and security offences,1
3023,RAVENHALL,E Justice procedures offences,12
3023,RAVENHALL,E Justice procedures offences,3
3024,MOUNT COTTRELL,A Crimes against the person,4
3024,MOUNT COTTRELL,B Property and deception offences,10
3024,MOUNT COTTRELL,B Property and deception offences,2
3024,MOUNT COTTRELL,B Property and deception offences,1
3024,MOUNT COTTRELL,B Property and deception offences,8
3024,MOUNT COTTRELL,B Property and deception offences,4
3024,MOUNT COTTRELL,B Property and deception offences,1
3024,MOUNT COTTRELL,B Property and deception offences,2
3024,WYNDHAM VALE,A Crimes against the person,120
3024,WYNDHAM VALE,B Property and deception offences,8
3024,WYNDHAM VALE,B Property and deception offences,131
3024,WYNDHAM VALE,B Property and deception offences,1
3024,WYNDHAM VALE,B Property and deception offences,1
3024,WYNDHAM VALE,B Property and deception offences,13
3024,WYNDHAM VALE,B Property and deception offences,251
3024,WYNDHAM VALE,B Property and deception offences,42
3024,WYNDHAM VALE,B Property and deception offences,210
3024,WYNDHAM VALE,B Property and deception offences,12
3024,WYNDHAM VALE,B Property and deception offences,2
3024,WYNDHAM VALE,B Property and deception offences,19
3024,WYNDHAM VALE,B Property and deception offences,135
3024,WYNDHAM VALE,B Property and deception offences,3
3024,WYNDHAM VALE,B Property and deception offences,12
3024,WYNDHAM VALE,C Drug offences,9
3024,WYNDHAM VALE,C Drug offences,6
3024,WYNDHAM VALE,C Drug offences,26
3024,WYNDHAM VALE,D Public order and security offences,35
3024,WYNDHAM VALE,D Public order and security offences,16
3024,WYNDHAM VALE,D Public order and security offences,1
3024,WYNDHAM VALE,E Justice procedures offences,7
3024,WYNDHAM VALE,E Justice procedures offences,17
3025,ALTONA GATE,B Property and deception offences,1
3025,ALTONA NORTH,A Crimes against the person,149
